targeted_fraction,qini,random_baseline,model
0.04528921741170949,20.817679558011047,14.769098582338247,s_learner
0.0454065469904963,20.967032967032967,14.807360495763993,s_learner
0.04552387656928312,21.114754098360656,14.84562240918974,s_learner
0.04564120614806993,21.26086956521739,14.883884322615486,s_learner
0.04575853572685674,22.130434782608695,14.922146236041232,s_learner
0.045875865305643554,22.27567567567568,14.96040814946698,s_learner
0.04599319488443036,22.41935483870968,14.998670062892726,s_learner
0.04611052446321718,22.56149732620321,15.036931976318474,s_learner
0.04622785404200399,22.433155080213904,15.07519388974422,s_learner
0.0463451836207908,22.574468085106385,15.113455803169966,s_learner
0.046462513199577615,22.4468085106383,15.151717716595714,s_learner
0.046579842778364425,23.319148936170215,15.18997963002146,s_learner
0.04669717235715124,23.191489361702132,15.228241543447208,s_learner
0.04681450193593805,24.06382978723404,15.266503456872954,s_learner
0.04693183151472486,24.206349206349202,15.3047653702987,s_learner
0.04704916109351168,25.079365079365083,15.34302728372445,s_learner
0.047166490672298486,24.952380952380953,15.381289197150194,s_learner
0.047283820251085296,25.094736842105263,15.41955111057594,s_learner
0.04740114982987211,25.23560209424084,15.45781302400169,s_learner
0.04751847940865892,25.375,15.496074937427434,s_learner
0.04763580898744574,25.25,15.534336850853183,s_learner
0.04775313856623255,25.125,15.57259876427893,s_learner
0.04787046814501936,26.0,15.610860677704673,s_learner
0.04798779772380617,25.875,15.649122591130423,s_learner
0.04810512730259298,26.015544041450777,15.687384504556169,s_learner
0.04822245688137979,26.89119170984456,15.725646417981915,s_learner
0.04833978646016661,26.76683937823834,15.763908331407663,s_learner
0.04845711603895342,26.90721649484536,15.802170244833409,s_learner
0.048574445617740235,26.783505154639176,15.840432158259157,s_learner
0.048691775196527044,26.65979381443299,15.878694071684903,s_learner
0.048809104775313854,26.8,15.916955985110649,s_learner
0.04892643435410067,26.93877551020408,15.955217898536397,s_learner
0.04904376393288748,26.816326530612244,15.993479811962143,s_learner
0.049161093511674296,26.693877551020407,16.03174172538789,s_learner
0.049278423090461106,25.700507614213198,16.070003638813635,s_learner
0.049395752669247915,25.573604060913702,16.10826555223938,s_learner
0.04951308224803473,25.71717171717172,16.14652746566513,s_learner
0.04963041182682154,25.85929648241206,16.184789379090876,s_learner
0.04974774140560835,25.733668341708544,16.223051292516622,s_learner
0.04986507098439517,25.608040201005025,16.261313205942372,s_learner
0.049982400563181976,25.750000000000004,16.299575119368114,s_learner
0.05009973014196879,25.625,16.337837032793864,s_learner
0.0502170597207556,25.766169154228855,16.37609894621961,s_learner
0.05033438929954241,25.905940594059402,16.414360859645356,s_learner
0.05045171887832923,26.044334975369456,16.452622773071106,s_learner
0.05056904845711604,26.181372549019606,16.49088468649685,s_learner
0.050686378035902854,26.317073170731703,16.529146599922598,s_learner
0.050803707614689664,26.19512195121951,16.567408513348344,s_learner
0.05092103719347647,26.073170731707314,16.60567042677409,s_learner
0.05103836677226329,25.95121951219512,16.64393234019984,s_learner
0.0511556963510501,26.0873786407767,16.682194253625585,s_learner
0.05127302592983691,26.966019417475728,16.72045616705133,s_learner
0.051390355508623725,27.844660194174757,16.758718080477077,s_learner
0.051507685087410535,27.723300970873787,16.796979993902823,s_learner
0.05162501466619735,26.734299516908216,16.835241907328573,s_learner
0.05174234424498416,26.875,16.87350382075432,s_learner
0.05185967382377097,26.75,16.911765734180065,s_learner
0.051977003402557787,26.889952153110045,16.95002764760581,s_learner
0.052094332981344596,27.76555023923445,16.988289561031557,s_learner
0.05221166256013141,28.641148325358856,17.026551474457307,s_learner
0.05232899213891822,28.78095238095238,17.064813387883053,s_learner
0.05244632171770503,27.80094786729858,17.1030753013088,s_learner
0.05256365129649185,27.943396226415096,17.141337214734545,s_learner
0.05268098087527866,27.816037735849054,17.17959912816029,s_learner
0.05279831045406547,28.688679245283016,17.217861041586037,s_learner
0.05291564003285228,28.83098591549296,17.256122955011787,s_learner
0.05303296961163909,28.704225352112676,17.294384868437533,s_learner
